Avg Threads Running,1,1,1.6,2.8,3.8,4.199999999999999,4.5,4.800000000000001,5.2,5.7,5.8,6.199999999999999,6.1,5.199999999999999,5.1,5,5.1,5.299999999999999,5.3,5.6,5.6,5.5,5.2,5.3999999999999995,5.3,5.7,6,5.9,6.2,6.1,6.5,6.3999999999999995,6.7,7.099999999999999,7.2,6.8999999999999995,6.7,6.6000000000000005,6.3,6.199999999999999,6.1,6.600000000000001,6.2,6.1,6,6.1000000000000005,6.1,6.699999999999999,6.7,6.7,6.7,6.3,6.3,6.1,6.1,6.1,6.1,5.5,5.5,5.699999999999999,5.899999999999999,6.1000000000000005,6.300000000000001,8.1,9.3,10.100000000000001,10.7,11.6,12.100000000000001,12.6,12.899999999999999,13.399999999999999,14.000000000000002,12.8,12.1,11.900000000000002,11.5,11.100000000000001,11.299999999999999,11.1,10.899999999999999,10.700000000000001,10.7,11,10.899999999999999,10.700000000000001,10.8,10.6,10.300000000000002,10.799999999999999,11,11.1,12.399999999999999,12.2,11.9,12.4,13.7,13.8,13.8,13.3,13.400000000000002,13.100000000000001,11.5,11.222222222222221,11.374999999999998,10.857142857142858,9,10.833333333333332,11.5,11.666666666666666,12.833333333333334,13.5,13.333333333333334,13,13,13.11111111111111,13.1,13.2,12.899999999999999,12.8,11.700000000000001
Peak Threads Connected,1,1,7,13,13,13,13,13,13,13,13,13,13,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,25,25,25,25,25,25,25,25,25,25,21,14,14,14,14,14,14,14,14,14,16,16,16,16,16,16,17,17,17,23,23,23,23,23,23,23,23,23,23,22,22,22,22,12,19,19,19,19,19,19,19,19,19,19,20,20,20,20
Peak Threads Running,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,9,12,12,12,12,12,12,12,12,12,12,8,8,8,8,7,6,6,6,6,2,2,2,2,2,2,2,2,2,4,4,4,4,5,5,5,5,5,5,5,5,5,5,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3
Questions,37,38.44444444444444,56.88888888888889,166.88888888888889,300.33333333333337,429,537.2222222222223,646,758,860.7777777777777,958.2222222222223,1058.2222222222222,1066.888888888889,1038.4444444444446,1008.4444444444446,1021.2222222222223,1046.2222222222222,1047.5555555555557,1070.888888888889,1089.2222222222222,1098.4444444444446,1079.2222222222222,1097.111111111111,1130.3333333333335,1095.5555555555557,1072.5555555555557,1050.6666666666667,1040.6666666666667,1045.888888888889,1056,1109.6666666666667,1089.2222222222222,1126.111111111111,1174.4444444444446,1203.5555555555557,1234.5555555555557,1218.2222222222222,1230.888888888889,1187.2222222222222,1135.5555555555557,1139.3333333333335,1112.4444444444446,1105,1034.6666666666667,1012.5555555555557,1042.888888888889,1013.3333333333334,1032.7777777777778,1058.2222222222222,1056.888888888889,1065.4444444444446,1060.4444444444446,1101.7777777777778,1104,1102.7777777777778,1129.888888888889,1142.3333333333335,1122.111111111111,1152.4444444444446,1119,1131.888888888889,1102.3333333333335,1133.2222222222222,1136.7777777777778,1132.6666666666667,1117.888888888889,1159.3333333333335,1169.5555555555557,1168.111111111111,1137.6666666666667,1159.111111111111,1147,1135.2222222222222,1132.888888888889,1145.7777777777778,1124.7777777777778,1087.7777777777778,1111.3333333333335,1137.6666666666667,1145,1152.888888888889,1163.3333333333335,1166.6666666666667,1174.5555555555557,1144.7777777777778,1180.4444444444446,1190.5555555555557,1184.111111111111,1173.5555555555557,1161.5555555555557,1173.2222222222222,1212.7777777777778,1229,1244.3333333333335,1228.3333333333335,1176,1166.888888888889,1175.111111111111,1178,1127.3333333333335,1110.888888888889,1106.3333333333335,1104.7777777777778,944.2167750000001,854.9706285714285,747.8445333333333,648.4414800000001,1142.8729771669255,1166.7777777777778,1135.5555555555557,1113.888888888889,1122,687.8390558457212,774.4141714062673,911.7078471113294,1030.4392642266234,1096.0124749387392,1103.6666666666667,1088.4444444444446,1069.888888888889,1092.6666666666667
Threads Created,0,0,0,0.22222222222222224,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.22222222222222224,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.11111111111111112,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,1.777777777777778,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.777777777777778,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.4444444444444444,1.8888888888888888,1.777777777777778,1.6666666666666667,1.6666666666666667,0.888888888888889,0.7777777777777779,0.754425,0.7621999999999999,0.4414666666666666,0,1.108401684770561,1.1111111111111112,1.1111111111111112,1.4444444444444444,1.8888888888888888,0.8934632382482925,0.861143637782982,0.8380768128403553,0.938042115818501,1.1138338159946537,1.3333333333333335,1.4444444444444444,1.1111111111111112,0.6666666666666667
Created Tmp Disk Tables,8.88888888888889,9.11111111111111,9,8.777777777777779,9.11111111111111,9.11111111111111,9.222222222222223,9.222222222222223,8.88888888888889,9.11111111111111,9,9.222222222222223,9,9,9,8.88888888888889,8.88888888888889,9.222222222222223,9,9,8.777777777777779,9.11111111111111,8.88888888888889,9.11111111111111,9.11111111111111,9.11111111111111,9,9,9.11111111111111,9.11111111111111,9,9,8.777777777777779,9,8.88888888888889,8.777777777777779,8.777777777777779,9,8.88888888888889,9.11111111111111,9.11111111111111,9.222222222222223,8.777777777777779,9,9.222222222222223,9,9,9.222222222222223,9,8.777777777777779,8.777777777777779,9,8.88888888888889,8.777777777777779,9.11111111111111,8.88888888888889,8.777777777777779,8.777777777777779,9.222222222222223,9.11111111111111,9,9,9.11111111111111,9.11111111111111,8.88888888888889,9,9.222222222222223,9,8.88888888888889,9,9.11111111111111,9.11111111111111,8.88888888888889,9,9,8.88888888888889,9,9,9.11111111111111,9,8.777777777777779,9,9,9,8.88888888888889,8.777777777777779,9.11111111111111,8.88888888888889,9.11111111111111,9.11111111111111,8.88888888888889,9.222222222222223,9,9.11111111111111,9.222222222222223,9.11111111111111,9.11111111111111,8.88888888888889,9,9.11111111111111,9,9.11111111111111,9.11111111111111,7.7598,6.8598,6.070166666666666,5.17224,9.088893815118599,8.88888888888889,8.88888888888889,9,9,5.488417034953796,6.643108062897289,7.542691315563198,8.44237904236651,9.022053909556695,9.11111111111111,9,9,9
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.4444444444444445,1.5555555555555558,3.2222222222222223,7.444444444444445,7.444444444444445,8.777777777777779,8.777777777777779,10.88888888888889,12.555555555555555,13.555555555555557,14.555555555555557,12.88888888888889,11,14.88888888888889,14.777777777777777,16.11111111111111,14.222222222222223,13.444444444444446,15.11111111111111,13.333333333333334,14.444444444444446,16.444444444444446,13.444444444444446,14.444444444444446,15.333333333333334,16.666666666666668,17.11111111111111,16.11111111111111,18,17.22222222222222,16,19.11111111111111,17.22222222222222,16,15.555555555555557,18,16,15.777777777777777,16.22222222222222,14.444444444444446,13,12.88888888888889,12,13.333333333333334,10.666666666666668,11.88888888888889,11,12.222222222222223,15.666666666666668,14.444444444444446,14.444444444444446,14.333333333333334,14.222222222222223,14.88888888888889,16.666666666666668,19.22222222222222,20.22222222222222,15.444444444444446,17,18.11111111111111,20.77777777777778,22.77777777777778,22.77777777777778,19.88888888888889,19.666666666666668,19,21.333333333333336,20.555555555555557,20.666666666666668,21.666666666666668,20.444444444444446,22,23.22222222222222,22,22.333333333333336,23.333333333333336,23.22222222222222,21.88888888888889,21.666666666666668,19.77777777777778,18.444444444444446,19,17.555555555555557,17.11111111111111,17.88888888888889,18.555555555555557,19.666666666666668,18.88888888888889,21.555555555555557,26.555555555555554,28.111111111111114,29,31.111111111111114,27.444444444444446,26,24.77777777777778,24.555555555555557,23,19,16.11111111111111,14.666666666666668,10.023075,9.690828571428572,8.6086,8.770320000000002,14.630902238971405,14.666666666666668,13.222222222222223,13.444444444444446,14.777777777777777,8.806994777018883,9.595600535296084,11.733075379764974,13.015334356981702,13.47738917353531,12.666666666666668,11.333333333333334,10.88888888888889,10.333333333333334
