Avg Threads Running,2,2,2.4,3,3.8,4.4,4.800000000000001,5.5,6.4,7.6000000000000005,8.2,8.88888888888889,9.25,9.875,11.249999999999998,11.714285714285714,12.666666666666666,13.4,14,14,17,13.333333333333332,13.333333333333332,13.5,6,6,17.5,17.5,15.333333333333334,15.333333333333334,15.333333333333334,20,20,20,21,21,17,17,23,23,23,23,23,23,25,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,51.5,69.5,76,85.5,97.8,111.16666666666666,126.14285714285714,142.5,159.22222222222223,173.5,196,219.4,240.20000000000002,259,272.90000000000003,284.5,290.79999999999995,293.2,291.7,290,290,290.4,289.79999999999995,289.4000000000001,290.69999999999993,290.2,291.6,291.9,293.1,293.5,290.90000000000003,290.9,291.6,290.70000000000005,290,291.2,290.2,290.40000000000003,289.90000000000003,290.00000000000006,291.875,290.57142857142856,289.3333333333333,289.4,288.75,284.6666666666667,285.5,285
Peak Threads Connected,2,2,6,8,10,10,10,10,11,14,14,14,14,14,21,21,21,21,21,21,21,21,21,21,6,6,29,29,29,29,29,29,29,29,29,29,23,23,23,23,23,23,23,23,25,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,76,76,89,114,147,178,216,257,293,302,302,302,302,302,302,302,302,302,302,302,302,302,302,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,286,286,285
Peak Threads Running,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,1,1,15,15,15,15,15,15,15,15,15,15,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,65,65,83,110,142,175,212,252,287,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,295,295,295,295,280,280,246
bytes_received_rate,12176.777777777777,12218.333333333334,25197.777777777777,39849.88888888889,55937.11111111111,73936.11111111111,93611.22222222222,109340,123263.77777777778,136259.11111111112,159108.55555555556,140692.610475,126220.31999999999,160174.22646112897,155310.11111111112,132712.931425,117847.81640000001,105151.90800000001,94311.27901333332,73106.306,26366.8,145243.1892026993,145243.1892026993,146801.8236215985,151274.7450509898,151274.7450509898,150065.31370587397,150065.31370587397,150065.31370587397,58696.4,58696.4,75517.2120240481,147673.08172956758,147673.08172956758,147885.1148851149,147885.1148851149,145453.17521888507,28916.14690451207,37523.50090885817,42564.23297776273,50254.896536905966,54692.28765192813,58925.84915168822,64138.899246984845,68862.1665087074,68987.26683793143,58682.333333333336,51213.66666666667,47041.555555555555,42425.586306546626,39293.333333333336,40035.88888888889,37398,37657.333333333336,39678.11111111111,41567.555555555555,41662.444444444445,41307.333333333336,40375.66666666667,41978,39348.55048317228,39916.444444444445,39686.11111111111,38592.11111111111,39381,40011.11111111111,42325.11111111111,43254.66666666667,41746.333333333336,42381.68278314994,43054.88888888889,41732.555555555555,40791.222222222226,39528.88888888889,40930.333333333336,34308.44685,30210.45031428571,27567.827466666662,23668.95732,19216.196099999997,15254.173733333333,12578.3895,8641.8538
bytes_sent_rate,167938.44444444444,174195.11111111112,208307.44444444444,221062.44444444444,246662.6666666667,266071.3333333334,295043.55555555556,324329.7777777778,364670.55555555556,384148.22222222225,408067.44444444444,356168.245725,315547.53342857136,422405.5672618387,426951.4444444445,372777.998025,330115.44177142857,285707.8668,257947.52139999997,217026.95104999997,92289.4,405181.32966758305,405181.32966758305,396183.78686422564,396398.7202559488,396398.7202559488,409469.3440045734,409469.3440045734,409469.3440045734,176533.4,176533.4,227123.13186372747,409124.9687578105,409124.9687578105,398127.03962703963,398127.03962703963,426364.8453951014,67407.32922350473,133324.0581157194,158742.93218196186,204520.33507330637,236794.95449222694,276603.48840220616,327121.1417178607,404348.11004809506,405201.385010611,443344.8888888889,412584.1111111111,418645.1111111111,456046.7933755697,458191.6666666667,474167.7777777778,431054.5555555556,439353.8888888889,467871.3333333334,424853.8888888889,446560.2222222222,451289.3333333334,417197.6666666667,444024.1111111111,409840.3865378207,451884.4444444445,436964.5555555556,413284,469610.2222222222,443332.6666666667,486430.5555555556,460291.3333333334,458624.4444444445,486250.63910192286,490298.8888888889,465834.8888888889,453024,419825.3333333334,458069.2222222222,359728.700625,338597.65917142853,278995.23446666665,230498.51436,177831.6811,133116.95133333333,130312.61339999999,86334.8428
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.77777777777778,26.555555555555554,73.33333333333334,124.44444444444446,183.66666666666669,250.77777777777777,326.44444444444446,381.33333333333337,430.44444444444446,479.33333333333337,561.1111111111111,497.0583,448.5002571428571,573.0287235222357,561.5555555555555,477.33445833333326,427.52817142857145,384.832,345.1711199999999,272.61845,105.6,525.6185953511622,525.6185953511622,524.0062686992449,571.0857828434313,571.0857828434313,546.3770187223097,546.3770187223097,546.3770187223097,193.4,193.4,248.823246492986,520.9947513121718,520.9947513121718,533.1335331335332,533.1335331335332,537.5152388340906,98.30482686253937,144.9728750640041,169.82300485382098,210.81225985844284,238.9765253381789,270.4115921944118,304.2170697129707,339.7887220231359,340.33284932424885,309.77777777777777,276.44444444444446,258.11111111111114,234.07802600866958,208.66666666666669,210.33333333333334,192.44444444444446,187.88888888888889,207.33333333333334,230.22222222222223,231.44444444444443,226.77777777777777,218,234.77777777777777,216.37232033766523,214.11111111111114,212.55555555555557,201.55555555555557,202.33333333333334,213.11111111111114,232.77777777777777,251.66666666666669,236.66666666666669,242.0806935645215,247.33333333333334,242.8888888888889,228.8888888888889,219,222.44444444444443,185.91187499999998,157.33985714285714,149.2157333333333,126.83232000000001,106.19044999999998,79.32180000000001,73.0227,46.389199999999995
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.9981146722856826,1,0.8788666666666666,0.7822,0.6872,0.5955333333333332,0.5122,0.2,0.9997500624843788,0.9997500624843788,0.9972930616896993,0.9998000399920015,0.9998000399920015,1.0004287551807918,1.0004287551807918,1.0004287551807918,0.4,0.4,0.514629258517034,0.9997500624843788,0.9997500624843788,0.9990009990009991,0.9990009990009991,0.9974509586611993,0.2421301154249738,0.3399129544290835,0.4391974263460887,0.5384732052578362,0.6386331516252777,0.7384931967075424,0.8383934992089745,0.9383188733811141,1.0052496369931867,1,1,1,1.000333444481494,1,1,1,1,1,1,1,1,1,1,0.9996667777407531,1,1,1,1,1,1,1,1,1.000333444481494,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,3.2222222222222223,7.666666666666667,11.88888888888889,16.22222222222222,21,25.11111111111111,29.555555555555554,33.44444444444444,39,34.70355,30.705771428571428,39.81368526117334,38.66666666666667,33.506791666666665,29.947085714285713,26.113599999999998,22.987586666666665,18.31115,5.6,40.739815046238434,40.739815046238434,42.45619034050434,34.79304139172165,34.79304139172165,38.873803058453625,38.873803058453625,38.873803058453625,19.6,19.6,25.21683366733467,39.99000249937515,39.99000249937515,36.96303696303696,36.96303696303696,33.80250471018508,10.895855194123822,11.387083973374297,12.004729653459759,12.78873862487361,13.15584292348072,13.046713141833248,13.414295987343593,13.253754086508234,12.733162068580365,7.666666666666667,5.222222222222222,3.555555555555556,2.222963209958875,1.3333333333333335,1.2222222222222223,1,1.1111111111111112,1.6666666666666667,1.8888888888888888,2.2222222222222223,2.3333333333333335,2.2222222222222223,2.2222222222222223,2.2214817283127846,1.777777777777778,2,1.777777777777778,1.8888888888888888,1.6666666666666667,2,2.2222222222222223,2.3333333333333335,2.222963209958875,2.3333333333333335,2.3333333333333335,2.111111111111111,1.8888888888888888,2,1.50885,1.3066285714285713,1.2140333333333333,1.1244,1.03995,0.6036666666666667,0.3933,0.32439999999999997
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete,0,0,1.1111111111111112,2.4444444444444446,7.111111111111112,11.11111111111111,12.222222222222223,12.222222222222223,13.333333333333334,13.333333333333334,16.555555555555557,14.980725000000001,13.828485714285714,16.19163801707885,12.444444444444446,11.205549999999999,11.397771428571428,10.537066666666666,10.95781333333333,8.06715,0.4,21.74456385903524,21.74456385903524,24.504915230089757,17.196560687862426,17.196560687862426,21.580677433185652,21.580677433185652,21.580677433185652,13,13,16.725450901803605,23.744063984003994,23.744063984003994,20.812520812520813,20.812520812520813,12.634378809708522,0,0.3399129544290835,0.5855965684614517,0.8077098078867543,1.0218130426004444,0.9846575956100565,1.1977049988699635,1.6420580284169497,1.563721657544957,1.5555555555555558,1.3333333333333335,1.2222222222222223,1.2226297654773812,1,1.1111111111111112,1,0.888888888888889,1.2222222222222223,1.2222222222222223,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.6666666666666667,1.555037209818949,1.4444444444444444,1.2222222222222223,1,1,1.1111111111111112,1.3333333333333335,1.4444444444444444,1.1111111111111112,1.1114816049794376,1.3333333333333335,1.3333333333333335,1.3333333333333335,1.4444444444444444,1.777777777777778,1.401075,1.0888571428571427,1.1036666666666666,1.1244,0.9244,0.8451333333333334,0.7866,0.8109999999999999
com delete_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com empty_query,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com execute_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com explain_other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com flush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com get_diagnostics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
