Avg Threads Running,1,1,1.5,1.7,2,2.8,3.2,4.1000000000000005,4.6000000000000005,4.9,5.499999999999999,6.5,6.2,6.199999999999999,6.1,6,6.5,6.1,6,6.1,6.2,6,6,6.199999999999999,6.3999999999999995,6.4,6.1,6,6.1,6.199999999999999,5.9,5.6,6.4,6.5,6.4,6.1,6.5,6.7,6.3999999999999995,6.1000000000000005,6.1,6.1000000000000005,5.3,5.2,5.199999999999999,5.6,5.4,5.3,5.700000000000001,6.1,6.1,6.3999999999999995,6.699999999999999,6.5,6.599999999999999,5.999999999999999,6.2,6.5,6.3999999999999995,5.999999999999999,6.4,6.1,6.3999999999999995,6.9,8.5,11,12.7,14.6,16.5,18.6,20.5,22.500000000000004,24.2,25.7,26.4,26.099999999999998,26.4,26,26.6,27.2,27.5,27.400000000000002,27.6,29,29.1,29.200000000000003,29.5,30.500000000000004,31.099999999999998,31.8,31.7,32.699999999999996,32.8,31.800000000000004,32.1,34.5,33.800000000000004,34.5,33.4,32.7,32.4,32.5,33.4,34.400000000000006,33.4,32.2,33.4,32.3,33.6,34.3,35.1,35.6,35.80000000000001,36.400000000000006,37.6,38.50000000000001,39.8,41.199999999999996,42.60000000000001,44.5,45.300000000000004
Peak Threads Connected,1,1,6,6,6,9,9,10,10,10,10,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,9,9,9,9,9,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,11,11,11,11,11,11,11,11,21,28,28,28,28,28,28,28,28,28,28,28,31,31,31,31,31,31,31,37,37,37,37,37,37,37,37,37,37,37,37,50,50,50,50,50,50,50,50,50,50,41,41,39,39,39,39,41,41,43,43,47,52,52,53,56,56
Peak Threads Running,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,21,21,22,22,22,22,22,22,22,22,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,34,34,34,34,34,34,34,34,37,37,37,37,37,37,37,37,37,37,34,34,35,35,35,37,39,39,43,43,44,52,54,54
Questions,38.44444444444444,38.333333333333336,43.22222222222222,145.77777777777777,251.55555555555557,351,462.6666666666667,601.2222222222223,697.3333333333334,809,917.6666666666667,1022,1025,1050.4444444444446,1036.2222222222222,1010.4444444444446,990.1111111111111,1022.5555555555557,1015.3333333333334,1008.2222222222223,1026.3333333333335,1031.2222222222222,1028.7777777777778,1060.6666666666667,1092.4444444444446,1096.111111111111,1046,1047.7777777777778,1085.3333333333335,1085.5555555555557,1093.111111111111,1095.888888888889,1119.7777777777778,1140.3333333333335,1149.4444444444446,1179.3333333333335,1197.888888888889,1158.6666666666667,1163.6666666666667,1135,1110.2222222222222,1072.5555555555557,1023.8888888888889,1003.8888888888889,997.5555555555557,1000.1111111111111,1016.2222222222223,1032.6666666666667,1050.4444444444446,1055.888888888889,1055.4444444444446,1088.2222222222222,1168.888888888889,1192.111111111111,1188.4444444444446,1197.6666666666667,1139.5555555555557,1186.2222222222222,1179.888888888889,1190.3333333333335,1199.5555555555557,1103.888888888889,1104.4444444444446,1109.5555555555557,1115.6666666666667,1115.3333333333335,1087.888888888889,1104.888888888889,1119.7777777777778,1095.2222222222222,1124.4444444444446,1079.5555555555557,1058.4444444444446,1063.6666666666667,1058.3333333333335,1040.7777777777778,1018,1013.3333333333334,1001.4444444444446,1016.327890703099,1055.7777777777778,1038.6666666666667,1022.3333333333334,1061.3333333333335,1057.4189249222568,1043.2222222222222,1021.2222222222223,1021.2222222222223,975.7697010114483,972.1111111111111,975,990.7777777777777,990.6666666666667,965.4290795909294,974.6666666666667,1012.2222222222223,1024.888888888889,1020.7777777777777,992.1111111111111,988.3333333333334,945.5555555555557,936,972.3333333333334,1004.3333333333334,987.3333333333334,961.4444444444446,989.8888888888889,1009.5555555555557,1014.1111111111111,1047.3333333333335,1035.111111111111,1011.8888888888889,1009,1003.4429142603288,1014.6666666666667,1004.6666666666667,1026.2222222222222,1012.5555555555557,969.1111111111111,971.8888888888889,957.7777777777777
Threads Created,0,0,0,0,0,0,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.11111111111111112,0,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5555555555555556,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5555555555555556,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.7777777777777779,0.7777777777777779,1,1,1,0.7777777777777779,0.22222222222222224,0.22222222222222224,0.22222222222222224,1.6666666666666667,2.111111111111111,2.2222222222222223,2.2222222222222223,2.4444444444444446,2.4444444444444446,2.4444444444444446,2.4444444444444446,2.4444444444444446,1,0.5555555555555556,0.22222222222222224,0.33333333333333337,0.5555555555555556,0.6666666666666667,0.6664445184938353,0.6666666666666667,0.888888888888889,1.1111111111111112,1.3333333333333335,1.332741003998223,1.2222222222222223,0.888888888888889,1.777777777777778,2.778704012448594,2.7777777777777777,2.555555555555556,2.555555555555556,2.666666666666667,2.667852378835038,2.888888888888889,4.666666666666667,3.666666666666667,3.444444444444444,3.444444444444444,3.444444444444444,3.2222222222222223,3.444444444444444,4.555555555555555,4.333333333333334,2.4444444444444446,3.1111111111111116,3.8888888888888893,3.8888888888888893,4.333333333333334,4.777777777777778,4.222222222222222,3.666666666666667,4.333333333333334,4.331408262994225,3.666666666666667,3.3333333333333335,4,3.666666666666667,4.222222222222222,4.333333333333334,3.7777777777777777
Created Tmp Disk Tables,9,9.11111111111111,9,8.88888888888889,8.777777777777779,9.11111111111111,9,9.11111111111111,8.777777777777779,9,8.88888888888889,9.11111111111111,9,9.11111111111111,8.88888888888889,9.222222222222223,9.11111111111111,9.222222222222223,9,9.11111111111111,8.88888888888889,9.222222222222223,8.88888888888889,9.222222222222223,9,9,9,9.222222222222223,9.11111111111111,9.11111111111111,8.88888888888889,9.11111111111111,9,8.777777777777779,9,9,8.777777777777779,9,8.88888888888889,8.88888888888889,8.88888888888889,8.88888888888889,9,9,8.88888888888889,9.11111111111111,9,9,9,9.222222222222223,8.88888888888889,9.11111111111111,8.777777777777779,9,8.88888888888889,8.88888888888889,9.11111111111111,9.222222222222223,9,9,9,9.222222222222223,9,9.11111111111111,9,9.11111111111111,8.88888888888889,8.777777777777779,9.11111111111111,8.88888888888889,9,9,9.11111111111111,9.11111111111111,8.88888888888889,9,9.222222222222223,9,9.11111111111111,8.885926913251138,9,8.777777777777779,8.88888888888889,9,9.107063527321191,8.777777777777779,9,9,8.8918528398355,9.11111111111111,9.11111111111111,8.88888888888889,9,9.004001778568252,9,9.11111111111111,8.88888888888889,9.11111111111111,8.88888888888889,9,9.11111111111111,9,8.88888888888889,9,8.777777777777779,9,9,9.11111111111111,9,9.11111111111111,9.11111111111111,9.11111111111111,9.222222222222223,9.218125277654377,9.222222222222223,9.11111111111111,9,8.88888888888889,8.777777777777779,8.777777777777779,8.777777777777779
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.33333333333333337,3.444444444444444,3.666666666666667,5,5.333333333333334,7.444444444444445,7.777777777777779,9.88888888888889,11.666666666666668,12.88888888888889,11.555555555555555,11.333333333333334,10.222222222222223,10.11111111111111,10.444444444444445,10.444444444444445,9.666666666666668,9.333333333333334,9.222222222222223,10.11111111111111,12.88888888888889,15.222222222222223,15,13.88888888888889,14.11111111111111,13.444444444444446,15.333333333333334,17.444444444444446,16.11111111111111,16.11111111111111,15.666666666666668,18.11111111111111,19.666666666666668,19.444444444444446,20.444444444444446,20.11111111111111,20.444444444444446,19.333333333333336,17.77777777777778,16.88888888888889,15.777777777777777,13,15.333333333333334,15.777777777777777,12.777777777777779,11.777777777777779,12.333333333333334,12.666666666666668,12.333333333333334,11.11111111111111,12.222222222222223,11.777777777777779,12.222222222222223,13.11111111111111,14.333333333333334,16,15.333333333333334,14.666666666666668,15.777777777777777,16.22222222222222,17.555555555555557,18.22222222222222,20.88888888888889,16.88888888888889,17,19.22222222222222,21.22222222222222,22.11111111111111,23.22222222222222,19.666666666666668,17.22222222222222,16.333333333333336,16.666666666666668,16.22222222222222,14.666666666666668,14.777777777777777,12.777777777777779,9.99666777740753,10.11111111111111,10,8.88888888888889,10.444444444444445,8.88494002665482,7.555555555555555,5.888888888888889,7.444444444444445,8.55840835834167,11.222222222222223,12.222222222222223,13.555555555555557,12.666666666666668,12.227656736327258,12.555555555555555,14.777777777777777,14.777777777777777,15.444444444444446,13.444444444444446,15.11111111111111,15.333333333333334,17.88888888888889,20.77777777777778,23.555555555555557,22.22222222222222,21.555555555555557,21.666666666666668,22.444444444444446,21.22222222222222,20,16.88888888888889,15.333333333333334,13.444444444444446,13.216348289649044,12.666666666666668,11.777777777777779,11.222222222222223,10.222222222222223,10.11111111111111,10.666666666666668,9.777777777777779
